PROBLEM_ID,PROBLEM_HASH,PROBLEM_TITLE,PROBLEM_LEVEL,PROBLEM_TAGS
8421,842100,Suma,12,"['mathematics', 'number theory']"
8422,842200,Autostrady,0,[]
8423,842300,Liczby cykliczne,15,"['mathematics', 'number theory']"
8424,842400,Formuły,0,[]
8425,842500,Jan,0,[]
8426,842600,Kosmiczna budowa,0,[]
8427,842700,Pudełka,0,[]
8428,842800,Dziurawa szachownica,0,[]
8429,842900,Drogi,0,[]
8430,843000,Superkomputer,0,[]
8431,843100,Bilard,0,[]
8432,843200,Dźwigi,0,[]
8433,843300,Usługi kurierskie,0,[]
8434,843400,Wielomian,0,[]
8435,843500,Wygaszacz ekranu,0,[]
8436,843600,Kamil,4,"['arithmetic', 'combinatorics', 'implementation', 'mathematics', 'string']"
8437,843700,Julka,1,"['arbitrary precision / big integers', 'arithmetic', 'mathematics']"
8438,843800,Dyzio,9,['recursion']
8439,843900,Jasiek,14,"['ad-hoc', 'geometry', 'area of a polygon']"
8440,844000,Bajtocka Agencja Informacyjna,0,[]
8441,844100,Nawiasy,17,"['data structures', 'segment tree']"
8442,844200,Zbrodnia na Piccadilly Circus,9,"['bruteforcing', 'implementation', 'prefix sum', 'sorting']"
8443,844300,Superliczby w permutacji,0,[]
8444,844400,Tomki,0,[]
8445,844500,Tańce gordyjskie Krzyśków,0,[]
8446,844600,Rączy jelonek,14,"['arbitrary precision / big integers', 'breadth-first search', 'graph theory', 'graph traversal', 'mathematics', 'precomputation']"
8447,844700,Kostka,0,[]
8448,844800,Wczasy,14,"['geometry', 'geometry; 3d', 'implementation', 'mathematics']"
8449,844900,Czekolada,0,[]
8450,845000,Ninja,0,[]
8451,845100,Wieczór kawalerski,0,[]
8452,845200,그래프와 쿼리,20,"['breadth-first search', 'graph theory', 'graph traversal', 'offline queries']"
8453,845300,Plan budowy autostrad,21,[]
8454,845400,Rysunek,0,[]
8455,845500,Wychowanie fizyczne,0,[]
8456,845600,Obława,0,[]
8457,845700,Prefikso-sufiksy,19,"['data structures', 'segment tree', 'string', 'suffix array and lcp array']"
8458,845800,Roboty binarne,21,[]
8459,845900,Gruntowny przekręt,19,[]
8460,846000,Tramwaje,21,"['dynamic programming', 'greedy']"
8461,846100,Gra w dzielniki,20,"['dynamic programming', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
8462,846200,배열의 힘,19,"[""mo's"", 'offline queries']"
8463,846300,Zagadka,0,[]
8464,846400,Non-Squarefree Numbers,21,"['binary search', 'inclusion and exclusion', 'mathematics', 'number theory']"
8465,846500,Peaks,22,"['data structures', 'offline queries', 'persistent segment tree', 'segment tree', 'smaller to larger technique', 'set / map by trees']"
8466,846600,Creative Accounting,14,[]
8467,846700,Keyboard,19,[]
8468,846800,Garden,21,"['data structures', 'set / map by hashing', 'square root decomposition']"
8469,846900,Matchings,20,[]
8470,847000,Life of the Party,22,[]
8471,847100,Party,24,[]
8472,847200,Vacation,23,"['maximum flow', 'minimum cost maximum flow']"
8473,847300,Monopoly,21,[]
8474,847400,Brackets,15,"['parsing', 'string']"
8475,847500,Tower,21,"['data structures', 'deque', 'dynamic programming', 'dynamic programming using a deque']"
8476,847600,Highways,20,[]
8477,847700,Palindromic Equivalence,23,"['bit set', ""manacher's"", 'string']"
8478,847800,Chessboard,14,[]
8479,847900,Godzilla,16,"['graph theory', 'greedy', 'sorting']"
8480,848000,Excursion,21,"['convex hull trick', 'dynamic programming']"
8481,848100,Generator,23,"['ad-hoc', 'arbitrary precision / big integers', 'bitmask', 'case work', 'combinatorics', 'constructive', 'divide and conquer', 'dynamic programming', 'exponentiation by squaring', 'graph theory', 'graph traversal', 'implementation', 'mathematics', 'number theory', 'parsing', 'precomputation', 'primality test', 'sieve of eratosthenes', 'string']"
8482,848200,Express Delivery,0,[]
8483,848300,Earthquake,22,"['extended euclidean algorithm', 'mathematics', 'number theory']"
8484,848400,Trójkąty,14,"['ad-hoc', 'bruteforcing', 'geometry', 'mathematics']"
8485,848500,BARMAN,0,[]
8486,848600,Cykl nieparzysty,0,[]
8487,848700,Satelity,0,[]
8488,848800,Ciąg,0,[]
8489,848900,Listonosze,0,[]
8490,849000,Skoczki,0,[]
8491,849100,Modernizacja autostrady,0,[]
8492,849200,Taniec,0,[]
8493,849300,Bajtori,0,[]
8494,849400,Drzewa,0,[]
8495,849500,Światłowody,0,[]
8496,849600,Godzilla,27,"['binary search', 'data structures', 'disjoint set', 'divide and conquer', 'graph theory', 'offline queries', 'parallel binary search', 'strongly connected component']"
8497,849700,Mapa,0,[]
8499,849900,Mechagodzilla,0,[]
8500,850000,Wesołe miasteczko,0,[]
8501,850100,Zamknąć Godzillę!,22,[]
8502,850200,Genomy,0,[]
8503,850300,Nieokiełzane drzewo,0,[]
8504,850400,Przedziały,0,[]
8505,850500,Komputery trzybitowe,0,[]
8506,850600,Leonardo's Numbers,21,"['berlekamp–massey', 'exponentiation by squaring', 'mathematics']"
8507,850700,Pejntbrasz,0,[]
8508,850800,Komputery Trzybitowe kontratakują,0,[]
8509,850900,Proste,0,[]
8510,851000,Żaglówka,0,[]
8511,851100,Wędrówki górskie,0,[]
8512,851200,Mapa,0,[]
8513,851300,Wirusy,0,[]
8514,851400,Biuro,0,[]
8515,851500,Klocki,0,[]
8516,851600,Klocki powracają,0,[]
8517,851700,Zbiory,0,[]
8518,851800,Klocki reaktywacja,0,[]
8519,851900,Walkie-talkie,0,[]
8520,852000,Approximation,0,[]
8521,852100,General Bytor,0,[]
8522,852200,Hyperclock,0,[]
8523,852300,Dice,12,"['combinatorics', 'mathematics']"
8524,852400,Mapy,0,[]
8525,852500,Cylinders,0,[]
8526,852600,Races,0,[]
8527,852700,Divers,0,[]
8528,852800,Plan zajęć,0,[]
8529,852900,NumberEater,7,"['data structures', 'set / map by hashing', 'sorting', 'set / map by trees']"
8530,853000,Ritual,0,[]
8531,853100,The Lost Fraction,14,[]
8532,853200,Excursion,0,[]
8533,853300,Zachody Słońca 2,0,[]
8534,853400,Żarłacz bitowy,0,[]
8535,853500,Guessing Game,16,"['binary search', 'bipartite graph', 'value / coordinate compression', 'data structures', 'disjoint set', 'graph theory', 'graph traversal']"
8536,853600,땅콩의 개수,0,[]
8537,853700,Imiona mrówek,4,['string']
8538,853800,Bałagan i Stonki,5,"['data structures', 'set / map by hashing', 'string']"
8539,853900,LinkNet,10,"['sorting', 'sweeping']"
8540,854000,Wrocławskie ZOO,0,[]
8541,854100,Trikontenerowiec,13,"['data structures', 'greedy', 'priority queue']"
8542,854200,Żuki,0,[]
8543,854300,Superszybkie wyścigi w kółko,0,[]
8544,854400,Megawirus,7,"['arithmetic', 'bitmask', 'mathematics']"
8545,854500,Zadanie próbne,1,"['implementation', 'string']"
8546,854600,Szyfr,5,"['arithmetic', 'mathematics']"
8547,854700,Patyki,11,"['data structures', 'greedy', 'priority queue', 'set / map by trees']"
8548,854800,Tarasy,12,"['prefix sum', 'two-pointer']"
8549,854900,Autostrady,12,"['graph theory', 'minimum spanning tree']"
8550,855000,Turniej,14,"['data structures', 'graph theory', 'priority queue', 'topological sorting']"
8551,855100,Blokada,19,"['maximum flow', 'max-flow min-cut theorem']"
8552,855200,Gra Fibonacziego,0,[]
8553,855300,Korekcja błędów,13,['dynamic programming']
8554,855400,Widoczność,0,[]
8555,855500,Logo,17,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'implementation']"
8556,855600,Pająki,0,[]
8557,855700,Sojusz,18,['bipartite matching']
8558,855800,Silnia,2,"['arithmetic', 'mathematics']"
8559,855900,Potęga,4,"['mathematics', 'string']"
8560,856000,Waga binarna,6,"['mathematics', 'sorting']"
8561,856100,Restauracje,13,"[""dijkstra's"", 'graph theory']"
8562,856200,Rozkłady dwójkowe,14,"['arbitrary precision / big integers', 'mathematics', 'recursion']"
8563,856300,Dwubarwne wieże Hanoi,10,"['arbitrary precision / big integers', 'mathematics']"
8564,856400,Inwestycja,12,"['combinatorics', 'dynamic programming', 'dynamic programming on trees', 'graph theory', 'mathematics', 'tree']"
8565,856500,Ustawiony turniej,0,[]
8566,856600,Wycieczka,0,[]
8567,856700,Wiejski listonosz,0,[]
8568,856800,Skoczki,0,[]
8570,857000,Nawiasy,11,"['data structures', 'stack']"
8571,857100,Apteka,19,[]
8572,857200,Dwa słowa,0,[]
8573,857300,Podróżnik,0,[]
8574,857400,Ratownik,3,"['geometry', 'mathematics', 'pythagoras theorem']"
8575,857500,Śpiew,7,"['greedy', 'mathematics']"
8576,857600,Przyciski,10,"['data structures', 'set / map by hashing']"
8577,857700,Skrzaty,0,[]
8578,857800,Wiersz,0,[]
8579,857900,Gumka do mazania,0,[]
8580,858000,Lampy,0,[]
8581,858100,Pieczątki,0,[]
8582,858200,Park,6,"['dynamic programming', 'implementation']"
8583,858300,Skracalne liczby pierwsze,13,"['backtracking', 'mathematics', 'number theory', 'primality test']"
8584,858400,Urzędnicy,13,"['ad-hoc', 'data structures', 'depth-first search', 'disjoint set', 'graph theory', 'graph traversal', 'greedy', 'tree']"
8585,858500,Wyścig,0,[]
8586,858600,Zapałki,8,"['bruteforcing', 'dynamic programming', 'prefix sum']"
8587,858700,Monety,9,"['combinatorics', 'mathematics', 'sorting']"
8588,858800,Obwarzanki,0,[]
8589,858900,Tort,15,"['binary search', 'parametric search', 'sorting', 'two-pointer']"
8590,859000,Bracia,0,[]
8591,859100,Tamy,0,[]
8592,859200,Tygrysy,0,[]
8593,859300,Porachunki,0,[]
8594,859400,Program,8,"['data structures', 'stack']"
8595,859500,히든 넘버,5,"['parsing', 'string']"
8596,859600,Wąż,12,"['breadth-first search', 'graph theory', 'graph traversal']"
8597,859700,Wieżyczki,14,['prefix sum']
8598,859800,Zając,10,"['breadth-first search', 'graph theory', 'graph traversal']"
8599,859900,Kupiec,14,['prefix sum']
8600,860000,Pociąg,0,[]
8601,860100,Warsztaty,0,[]
8602,860200,Chochlik,13,"['breadth-first search', 'depth-first search', 'graph theory', 'graph traversal']"
8603,860300,Kosmiczny pościg,0,[]
8604,860400,Kwadrat magiczny,0,[]
8605,860500,Waga,0,[]
8606,860600,Klasy,0,[]
8607,860700,Naszyjniki,0,[]
8608,860800,Run Bajtocja,7,"['arbitrary precision / big integers', 'euclidean algorithm', 'mathematics', 'number theory']"
8609,860900,Statystyki,0,[]
8610,861000,Szyfr,4,"['implementation', 'string']"
8611,861100,팰린드롬 숫자,6,"['implementation', 'mathematics']"
8612,861200,Domek z kart,0,[]
8613,861300,Kalendarze,10,"['binary search', 'prefix sum']"
8614,861400,Pocztówka,8,"['combinatorics', 'mathematics']"
8615,861500,Mur,0,[]
8616,861600,Aquapark,0,[]
8617,861700,Klocki,12,"['dynamic programming', 'knapsack']"
8618,861800,Taśma,8,"['ad-hoc', 'bruteforcing', 'data structures', 'set / map by hashing']"
8619,861900,Autobus,0,[]
8620,862000,Hurtownia,5,"['data structures', 'set / map by hashing', 'implementation']"
8621,862100,Magazyny,0,[]
8622,862200,Reakcje chemiczne,0,[]
8623,862300,Zdjęcia,0,[]
8624,862400,Lista,4,['mathematics']
8625,862500,Minimalna liczba,6,"['mathematics', 'pigeonhole principle']"
8626,862600,Statki kosmiczne,11,"['binary search', 'two-pointer']"
8627,862700,Żabka Bajtozja,9,"['breadth-first search', 'depth-first search', 'geometry', 'graph theory', 'graph traversal']"
8628,862800,Ostatnie cyfry,11,"['mathematics', 'number theory', 'precomputation']"
8629,862900,Centrala telefoniczna,0,[]
8630,863000,Ciąg,14,"['dynamic programming', 'mathematics']"
8631,863100,Żołnierze,10,"['combinatorics', 'data structures', 'set / map by hashing', 'mathematics', 'sorting']"
8632,863200,Byteland,17,"['data structures', 'disjoint set', 'graph theory', 'lowest common ancestor', 'minimum spanning tree', 'tree']"
8633,863300,Sortowanie biżuterii,6,"['sorting', 'string']"
8634,863400,Sumujący Jaś,7,"['arbitrary precision / big integers', 'implementation']"
8635,863500,Zliczacz liter,4,"['implementation', 'string']"
8636,863600,Bankiet,9,['permutation cycle decomposition']
8637,863700,Bierki,8,['binary search']
8638,863800,Zwycięzcy,4,['implementation']
8639,863900,Bitocja,13,"['floyd–warshall', 'graph theory']"
8640,864000,Diamentowy szyfr,13,"['arbitrary precision / big integers', 'constructive', 'mathematics']"
8641,864100,Sklep,8,"['value / coordinate compression', 'data structures', 'set / map by hashing']"
8642,864200,Kwadrat,9,"['mathematics', 'number theory']"
8643,864300,Loteria,10,['dynamic programming']
8644,864400,Jednoręki bandyta,0,[]
8645,864500,Strajk,0,[]
8646,864600,Karty,26,"['ad-hoc', 'data structures', 'stack']"
8647,864700,Panorama Bajhattanu,0,[]
8648,864800,Genom,0,[]
8649,864900,Iloczyn,0,[]
8650,865000,Konduktorzy,0,[]
8651,865100,Mutacje,0,[]
8652,865200,Podatki,0,[]
8653,865300,Raper,24,[]
8654,865400,Działka,0,[]
8655,865500,Filary,0,[]
8656,865600,Kryształ,0,[]
8657,865700,Mrówki,0,[]
8658,865800,Liczba,3,"['bruteforcing', 'mathematics', 'number theory']"
8659,865900,Samochody,5,"['implementation', 'prefix sum']"
8660,866000,Sumy i różnice,4,['mathematics']
8661,866100,Stopki,3,"['arithmetic', 'mathematics']"
8662,866200,Szuflady,6,['greedy']
8663,866300,Konik polny,4,"['arithmetic', 'implementation', 'mathematics', 'simulation']"
8664,866400,Kwadrat,6,"['case work', 'geometry']"
8665,866500,Odległość,10,['prefix sum']
8666,866600,Zakład,6,"['greedy', 'sorting']"
8667,866700,Gwoździe,7,"['data structures', 'sorting', 'set / map by trees', 'two-pointer']"
8668,866800,Konik polny 2,4,['mathematics']
8669,866900,Las,4,"['data structures', 'set / map by hashing', 'implementation']"
8670,867000,Przegrody,5,"['ad-hoc', 'implementation']"
8671,867100,Długa taśma,4,"['ad-hoc', 'implementation', 'mathematics']"
8672,867200,Drabina,8,['dynamic programming']
8673,867300,Krany,7,"['prefix sum', 'sorting']"
8674,867400,Tabliczka,2,['mathematics']
8675,867500,Dwie wieże,7,['prefix sum']
8676,867600,Figury,4,['bruteforcing']
8677,867700,Miasta,8,['dynamic programming']
8678,867800,Zbiór,3,"['arithmetic', 'mathematics', 'number theory']"
8679,867900,Odważniki,11,"['binary search', 'prefix sum', 'sorting']"
8680,868000,Drzewko,7,"['bitmask', 'mathematics', 'tree']"
8681,868100,Dzieci,10,"['depth-first search', 'graph theory', 'graph traversal', 'permutation cycle decomposition']"
8682,868200,Wesoła małpka,7,"['euclidean algorithm', 'mathematics', 'number theory']"
8683,868300,Budowla,0,[]
8684,868400,Losy,10,['dynamic programming']
8685,868500,Zapałki,10,"['dynamic programming', 'sorting']"
8686,868600,Banki,12,"['mathematics', 'number theory']"
8687,868700,Pasy Ruchu,9,"['0-1 bfs', 'breadth-first search', ""dijkstra's"", 'graph theory', 'graph traversal']"
8688,868800,Wycinek,0,[]
8689,868900,Gra,8,['dynamic programming']
8690,869000,Grzybki,14,"['binary search', 'implementation', 'mathematics', 'prefix sum', 'sorting', 'sweeping']"
8691,869100,Radiotelegraf,0,[]
8692,869200,Sadzenie bulw,8,"['greedy', 'mathematics', 'sorting']"
8693,869300,Hodowla,11,['prefix sum']
8694,869400,Szklanki,0,[]
8695,869500,Pociąg,0,[]
8696,869600,Chińczyk,0,[]
8697,869700,Drzewa,0,[]
8698,869800,Halloween,0,[]
8699,869900,Podciągi arytmetyczne,0,[]
8700,870000,Operacje,0,[]
8701,870100,Robot,0,[]
8702,870200,Drogi ekspresowe,0,[]
8703,870300,Obława,19,"['data structures', 'prefix sum', 'priority queue', 'segment tree']"
8704,870400,Trójmiasto,0,[]
8705,870500,Punkty,0,[]
8706,870600,Wrogie Państwa,0,[]
8707,870700,Dolary i Euro,0,[]
8708,870800,Sprężyny,0,[]
8709,870900,Zmaksymalizowany podzbiór,0,[]
8710,871000,Koszykarz,2,"['arithmetic', 'mathematics']"
8711,871100,Odchudzanie,4,['implementation']
8712,871200,Wężyk,4,['implementation']
8713,871300,Znak działania,4,"['arithmetic', 'case work', 'implementation', 'mathematics']"
8714,871400,Monety,3,['implementation']
8715,871500,Permutacja,4,['implementation']
8716,871600,Pole,4,"['geometry', 'mathematics']"
8717,871700,Taśma,5,"['implementation', 'prefix sum']"
8718,871800,Bałwanek,2,"['implementation', 'mathematics']"
8719,871900,Piłeczka,3,"['implementation', 'mathematics', 'simulation']"
8720,872000,Manipulacja rankingu,4,[]
8721,872100,Wykreślanka,3,['implementation']
8722,872200,Kratki,5,"['arithmetic', 'mathematics']"
8723,872300,Patyki,2,"['arithmetic', 'geometry', 'mathematics', 'pythagoras theorem']"
8724,872400,Pinezki,4,['implementation']
8725,872500,Szachy,3,['implementation']
8726,872600,Dziewczynki,6,['two-pointer']
8727,872700,Farby,4,"['implementation', 'mathematics']"
8728,872800,Grusze i jabłonie,4,[]
8729,872900,Siłownia,10,"['euclidean algorithm', 'mathematics', 'number theory']"
8730,873000,Kostki domina,12,"['ad-hoc', 'constructive', 'data structures', 'eulerian path / circuit', 'graph theory', 'set / map by hashing', 'sorting']"
8731,873100,Sznurki,5,['greedy']
8732,873200,Tablica,11,"['ad-hoc', 'prefix sum']"
8733,873300,Wieża,8,"['binary search', 'offline queries']"
8734,873400,Akwarium,8,"['implementation', 'simulation', 'sorting']"
8735,873500,Obwody,5,"['greedy', 'sorting']"
8736,873600,Wieża 2,9,['binary search']
8737,873700,Karty,7,"['data structures', 'deque', 'linked list']"
8738,873800,Rolki papieru,7,"['mathematics', 'sorting']"
8739,873900,Domino,0,[]
8740,874000,Las,12,"['binary search', 'graph theory', 'graph traversal', 'parametric search']"
8741,874100,이진수 합,4,"['implementation', 'mathematics']"
8742,874200,Przyjęcie,15,['mathematics']
8743,874300,Turniej,4,['mathematics']
8744,874400,Wykres,5,['implementation']
8745,874500,Cykl,0,[]
8746,874600,Śmieszny konkurs informatyczny,0,[]
8747,874700,Zegary,0,[]
8748,874800,ABC,0,[]
8749,874900,Ciężkie klocki,0,[]
8750,875000,Najdłuższe rosnące podciągi,0,[]
8751,875100,Guziki,0,[]
8752,875200,Pokoje,0,[]
8753,875300,Przyjazne punkty,0,[]
8754,875400,Kupiec,0,[]
8755,875500,Materiały Wybuchowe,0,[]
8756,875600,Dziwna planeta,0,[]
8757,875700,Bubu,12,"[""dijkstra's"", 'graph theory']"
8758,875800,Myszka,0,[]
8759,875900,Najdłuższy Wspólny Rosnący,0,[]
8760,876000,Schronisko,2,"['arithmetic', 'mathematics']"
8761,876100,Metro,6,"['greedy', 'implementation']"
8762,876200,Brakujące cyfry,6,"['bruteforcing', 'mathematics', 'string']"
8763,876300,Berek,0,[]
8764,876400,Kontynent,0,[]
8765,876500,Slajdy,0,[]
8766,876600,Przewody,0,[]
8767,876700,Marsz Pierwszości,0,[]
8768,876800,Posłańcy,0,[]
8769,876900,Podsłowa,0,[]
8770,877000,Zaginanie papieru,0,[]
8771,877100,Kieszonkowe,5,"['arithmetic', 'mathematics']"
8772,877200,Szyfr Cezara,4,"['implementation', 'string']"
8773,877300,Szlaczek,7,"['ad-hoc', 'mathematics']"
8774,877400,Kurs,9,"['data structures', 'stack']"
8775,877500,Przeprawa,0,[]
8776,877600,Strażnice,0,[]
8777,877700,Podzielność,0,[]
8778,877800,Zagroda,11,[]
8779,877900,Rywalizacja,0,[]
8780,878000,Sejf,0,[]
8781,878100,Handel,22,"['circulation', 'maximum flow']"
8782,878200,Eurozwrotnica,10,"['data structures', 'greedy', 'implementation', 'queue', 'simulation']"
8783,878300,Architektura niezależna,9,"['breadth-first search', 'depth-first search', 'graph theory', 'graph traversal']"
8784,878400,Pamięć doskonała,8,"['arithmetic', 'constructive', 'mathematics']"
8785,878500,Dlaczego oni śpiewają?,16,['geometry']
8786,878600,Dalsze kłopoty z ogrodem,9,['greedy']
8787,878700,Paweł i Gaweł,0,[]
8788,878800,Trasy,0,[]
8789,878900,Poezja z gwiazdką,17,"['binary search', 'data structures', 'sorting', 'string', 'tree', 'trie']"
8790,879000,Paweł i Gaweł 2,0,[]
8791,879100,Bukiety,0,[]
8792,879200,Podgatunki,0,[]
8793,879300,Sylwester,5,"['ad-hoc', 'arithmetic', 'mathematics']"
8794,879400,Poniedziałki,3,"['arithmetic', 'bruteforcing', 'implementation', 'mathematics']"
8795,879500,Karaoke,7,['string']
8796,879600,Indiana Jones wśród zombie,10,"['breadth-first search', 'graph theory', 'graph traversal']"
8797,879700,Konkotenacja,9,"['dynamic programming', 'string']"
8798,879800,Mosty,13,"['graph theory', 'greedy', 'topological sorting']"
8799,879900,Zapytania,0,[]
8800,880000,Indiana Jones wśród zombie 2,0,[]
8801,880100,Domino,0,[]
8802,880200,Pługi,0,[]
8803,880300,Nigdy nie mów nigdy,0,[]
8804,880400,Palindromy,5,"['ad-hoc', 'string']"
8805,880500,Konduktor,5,"['implementation', 'mathematics']"
8806,880600,Papier kamień nożyczki,3,"['arithmetic', 'mathematics']"
8807,880700,Przedziały,9,['sweeping']
8808,880800,Malowane liczby,8,"['mathematics', 'number theory']"
8809,880900,Mistrzostwa,0,[]
8810,881000,Studnia,9,[]
8811,881100,Inwestycje,0,[]
8812,881200,Jaś Robaczek,18,"['data structures', 'lowest common ancestor', 'sparse table', 'tree']"
8813,881300,Proste separujące,0,[]
8814,881400,Słownik,15,"['breadth-first search', 'data structures', 'depth-first search', 'graph theory', 'graph traversal', 'set / map by hashing', 'string', 'set / map by trees']"
8815,881500,Test,3,"['arithmetic', 'mathematics', 'string']"
8816,881600,Klasa,6,"['combinatorics', 'mathematics']"
8817,881700,Rozgrywka,7,"['game theory', 'mathematics']"
8818,881800,Deski,4,['mathematics']
8819,881900,Wlazł kotek na płotek,7,"['bruteforcing', 'euclidean algorithm', 'mathematics', 'number theory']"
8820,882000,Fabryka butów,6,['prefix sum']
8821,882100,Cegły,0,[]
8822,882200,Turniej,13,[]
8823,882300,Ułamki,0,[]
8824,882400,Wycieczka,0,[]
8825,882500,Sieć Wi-Fi,0,[]
8826,882600,Spacer,4,"['implementation', 'simulation']"
8827,882700,Bukmacherzy,5,"['arithmetic', 'bruteforcing', 'implementation', 'mathematics']"
8828,882800,Ciastka,11,"['prefix sum', 'sorting']"
8829,882900,Muzeum,0,[]
8830,883000,Awans,0,[]
8831,883100,Program,0,[]
8832,883200,Reszty,0,[]
8833,883300,Manewry,0,[]
8834,883400,Kolejka,16,"['data structures', 'segment tree']"
8835,883500,Mnożenie,0,[]
8836,883600,Złodziejki,4,"['arithmetic', 'implementation', 'mathematics']"
8837,883700,Sprawdziany,0,[]
8838,883800,Portal Kombat,12,"['data structures', 'greedy', 'priority queue', 'stack']"
8839,883900,Zbyszek,0,[]
8840,884000,Chomik,0,[]
8841,884100,Zgadywanka,6,['mathematics']
8842,884200,Paski,17,"['combinatorics', 'divide and conquer', 'mathematics']"
8843,884300,Dostawa,0,[]
8844,884400,Ilotrzyny,17,"['data structures', 'inclusion and exclusion', 'mathematics', 'segment tree']"
8845,884500,Gra,0,[]
8846,884600,Wymiana żarówki,4,"['mathematics', 'number theory']"
8847,884700,Kłopoty z ogrodem,8,['two-pointer']
8848,884800,Puzzle,10,"['bruteforcing', 'constructive', 'graph theory']"
8849,884900,Eksperyment,14,"['graph theory', 'topological sorting']"
8850,885000,Witraż,13,"['combinatorics', 'data structures', 'euclidean algorithm', 'geometry', 'set / map by hashing', 'mathematics', 'number theory', 'sorting']"
8851,885100,Zalew,14,"['binary search', 'depth-first search', 'graph theory', 'graph traversal']"
8852,885200,Kaktus,0,[]
8853,885300,Magiczny prostokąt,0,[]
8854,885400,Baner,18,"['dynamic programming', 'string']"
8855,885500,Formuła,0,[]
8856,885600,Moda na zwycięstwo,0,[]
8857,885700,Kodowanie,8,['dynamic programming']
8858,885800,Bankier,13,"['data structures', 'priority queue', 'stack']"
8859,885900,Górnicy,14,"['depth-first search', 'graph theory', 'graph traversal', 'two-pointer']"
8860,886000,Hossa,0,[]
8861,886100,ASK,10,"['constructive', 'greedy']"
8862,886200,Wzorzec,0,[]
8863,886300,Jesienna wycieczka,0,[]
8864,886400,Podobne miasta,0,[]
8865,886500,Prawie jak LCS,0,[]
8866,886600,Wizy,0,[]
8867,886700,POlitycy,0,[]
8868,886800,Tekstowe,0,[]
8869,886900,System zapisów,0,[]
8870,887000,Zadanie próbne,9,"['arithmetic', 'mathematics', 'precomputation']"
8871,887100,Zadanie próbne 2,1,"['arithmetic', 'mathematics']"
8872,887200,빌라봉,19,"['depth-first search', 'dynamic programming', 'dynamic programming on trees', 'graph theory', 'graph traversal', 'greedy', 'tree']"
8873,887300,미술 시간,0,['heuristics']
8874,887400,웜뱃,25,"['data structures', 'dynamic programming', 'knuth optimization', 'segment tree', 'square root decomposition']"
8875,887500,장난감 정리 로봇,20,"['binary search', 'data structures', 'greedy', 'parametric search', 'priority queue']"
8876,887600,바자와 샤자,21,"['data structures', 'multidimensional segment tree', 'segment tree']"
8877,887700,Self-Assembly,18,"['floyd–warshall', 'graph theory']"
8878,887800,"Hey, Better Bettor",26,"['calculus', 'combinatorics', 'mathematics']"
8879,887900,Surely You Congest,20,"[""dijkstra's"", 'maximum flow', 'graph theory']"
8880,888000,인수,19,"['backtracking', 'mathematics', 'number theory']"
8881,888100,Harvard,25,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'implementation', 'parsing', 'string']"
8882,888200,Low Power,17,"['binary search', 'greedy', 'sorting']"
8883,888300,종이 지도,29,"['ad-hoc', 'geometry', 'implementation', 'sorting']"
8884,888400,마트료시카,20,['dynamic programming']
8885,888500,Pirate Chest,23,"['data structures', 'stack']"
8886,888600,오염 해결책,20,['geometry']
8887,888700,Up a Tree,26,['bruteforcing']
8888,888800,Accelerator,0,[]
8889,888900,등고선 지도,19,"['value / coordinate compression', 'data structures', 'segment tree with lazy propagation', 'segment tree', 'sweeping']"
8890,889000,Critical 3-Path,19,['dynamic programming']
8891,889100,점 숫자,7,"['bruteforcing', 'implementation', 'mathematics']"
8892,889200,팰린드롬,6,"['bruteforcing', 'string']"
8893,889300,Pandora,12,"['geometry', 'implementation']"
8894,889400,Pattern Lock,13,['backtracking']
8895,889500,막대 배치,15,"['combinatorics', 'dynamic programming', 'mathematics']"
8896,889600,가위 바위 보,7,"['implementation', 'simulation']"
8897,889700,Slicing Tree,21,"['data structures', 'dynamic programming', 'dynamic programming on trees', 'stack', 'tree']"
8898,889800,스포츠 전문 채널 GSK,23,['bipartite matching']
8899,889900,Square Annulus,20,[]
8900,890000,Block Compaction,15,"['dynamic programming', 'implementation']"
8901,890100,화학 제품,10,['bruteforcing']
8902,890200,색상의 길이,18,['dynamic programming']
8903,890300,장비,17,"['bitmask', 'bruteforcing', 'case work']"
8904,890400,가구 공장,20,['maximum flow']
8905,890500,리트,13,"['backtracking', 'bruteforcing']"
8906,890600,랩탑,0,[]
8907,890700,네온 사인,17,"['combinatorics', 'mathematics']"
8908,890800,Pizza Delivery,20,['dynamic programming']
8909,890900,Soju,17,"['data structures', 'priority queue', 'sorting', 'sweeping']"
8910,891000,Traveling Spiders,0,[]
8911,891100,거북이,8,"['implementation', 'simulation']"
8912,891200,Sales,4,['implementation']
8913,891300,문자열 뽑기,13,"['bruteforcing', 'dynamic programming']"
8914,891400,Password,11,"['implementation', 'string']"
8915,891500,Mines,0,[]
8916,891600,이진 검색 트리,16,"['combinatorics', 'mathematics', 'tree']"
8917,891700,Tour Belt,0,[]
8918,891800,String Phone,0,[]
8919,891900,Installations,0,[]
8920,892000,음식점 개업,0,[]
8921,892100,KTX 열차 기지,21,[]
8922,892200,두찌 수열,7,"['implementation', 'simulation']"
8923,892300,The Lord of the Rings,0,[]
8924,892400,Airport,0,[]
8925,892500,GC-비율,20,"['binary search', 'data structures', 'segment tree']"
8926,892600,점프,0,[]
