PROBLEM_ID,PROBLEM_HASH,PROBLEM_TITLE,PROBLEM_LEVEL,PROBLEM_TAGS
11569,1156900,신호등,16,"[""dijkstra's"", 'graph theory']"
11570,1157000,환상의 듀엣,16,['dynamic programming']
11571,1157100,분수를 소수로,11,"['implementation', 'mathematics']"
11572,1157200,확률 실험,16,"['geometry', 'two-pointer']"
11573,1157300,몬스터,14,"['combinatorics', 'dynamic programming', 'mathematics']"
11574,1157400,CYK의 너무너무 재밌는 그래프 만들기 놀이,15,"['combinatorics', 'dynamic programming', 'mathematics']"
11575,1157500,Affine Cipher,4,['string']
11576,1157600,Base Conversion,6,"['implementation', 'mathematics', 'number theory']"
11577,1157700,Condition of deep sleep,13,"['data structures', 'greedy', 'queue']"
11578,1157800,팀원 모집,11,"['bitmask', 'bruteforcing']"
11579,1157900,초차원전쟁 이나,9,"['arithmetic', 'linear algebra', 'mathematics']"
11580,1158000,Footprint,5,"['implementation', 'simulation']"
11581,1158100,구호물자,10,"['depth-first search', 'floyd–warshall', 'graph theory', 'graph traversal']"
11582,1158200,치킨 TOP N,7,"['divide and conquer', 'sorting']"
11583,1158300,인경호의 징검다리,13,"['dynamic programming', 'greedy']"
11584,1158400,저 집합은 해로운 집합이다,14,"['mathematics', 'recursion']"
11585,1158500,속타는 저녁 메뉴,16,"['knuth–morris–pratt', 'string']"
11586,1158600,지영 공주님의 마법 거울,3,"['string', 'implementation']"
11587,1158700,MARKO,4,[]
11588,1158800,GEPPETTO,10,"['bit set', 'bruteforcing']"
11589,1158900,ARTUR,16,"['geometry', 'graph theory', 'topological sorting']"
11590,1159000,SAVEZ,18,"['data structures', 'hashing', 'tree', 'trie']"
11591,1159100,VUDU,18,"['data structures', 'divide and conquer', 'prefix sum', 'segment tree']"
11592,1159200,DRŽAVA,24,"['binary search', 'data structures', 'disjoint set', 'dynamic programming', 'geometry', 'graph theory', 'minimum spanning tree', 'voronoi diagram']"
11593,1159300,Airports,19,"['bipartite matching', 'floyd–warshall', 'graph theory']"
11594,1159400,Butterfly Effect,0,[]
11595,1159500,Classy,0,[]
11596,1159600,Triangle,4,"['geometry', 'pythagoras theorem']"
11597,1159700,Excellence,6,"['greedy', 'sorting']"
11598,1159800,Falling Blocks,23,"['case work', 'depth-first search', 'graph theory', 'graph traversal']"
11599,1159900,Racing Gems,17,"['binary search', 'geometry', 'longest increasing sequence in o(n log n)']"
11600,1160000,Hilbert Sort,14,"['divide and conquer', 'implementation']"
11601,1160100,Coverage,0,[]
11602,1160200,Olympics,20,[]
11603,1160300,Checkers,16,"['eulerian path / circuit', 'graph theory']"
11604,1160400,Millionaire,0,[]
11605,1160500,Magic Trick,4,['bruteforcing']
11606,1160600,Egg Drop,4,[]
11607,1160700,Grid,11,"['breadth-first search', 'graph theory', 'graph traversal']"
11608,1160800,Complexity,4,"['bruteforcing', 'implementation', 'sorting', 'string']"
11609,1160900,Class Time,6,"['sorting', 'string']"
11610,1161000,Surf,12,"['binary search', 'dynamic programming']"
11611,1161100,Blur,10,['implementation']
11612,1161200,Gears,12,"['breadth-first search', 'graph theory', 'graph traversal', 'mathematics']"
11613,1161300,ASCII Addition,11,"['implementation', 'string']"
11614,1161400,Book Borders,16,"['binary search', 'prefix sum']"
11615,1161500,Cow Confinement,28,"['data structures', 'geometry', 'segment tree with lazy propagation', 'segment tree', 'sweeping']"
11616,1161600,Digit Division,13,"['combinatorics', 'mathematics', 'number theory']"
11617,1161700,Export Estimate,20,"['data structures', 'disjoint set', 'graph theory', 'offline queries']"
11618,1161800,Frightful Formula,21,"['combinatorics', 'fast fourier transform', 'mathematics']"
11619,1161900,Greenhouse Growth,24,"['data structures', 'disjoint set', 'implementation', 'simulation', 'set / map by trees']"
11620,1162000,Hovering Hornet,17,"['case work', 'convex hull', 'geometry', 'geometry; 3d', 'implementation', 'mathematics', 'area of a polygon']"
11621,1162100,Ice Igloos,18,"['geometry', 'mathematics']"
11622,1162200,Juice Junctions,22,"['biconnected component', 'data structures', 'disjoint set', 'maximum flow', 'graph theory', 'max-flow min-cut theorem', 'tree']"
11623,1162300,Kernel Knights,16,"['graph theory', 'topological sorting']"
11624,1162400,Looping Labyrinth,26,"['breadth-first search', 'depth-first search', 'geometry', 'graph theory', 'graph traversal', 'linear algebra', 'mathematics', 'number theory']"
11625,1162500,Freight Train,16,[]
11626,1162600,Physical Music,15,"['data structures', 'segment tree']"
11627,1162700,Godzilla,0,[]
11628,1162800,Hotels,0,[]
11629,1162900,The King’s Walk,18,[]
11630,1163000,Map Colouring,0,[]
11631,1163100,Mario,21,[]
11632,1163200,Museum,0,[]
11633,1163300,Six Degrees,12,[]
11634,1163400,Tour de France,0,[]
11635,1163500,Wipe Your Whiteboards,17,"['extended euclidean algorithm', 'mathematics', 'number theory']"
11636,1163600,Stand on Zanzibar,4,"['implementation', 'mathematics']"
11637,1163700,인기 투표,6,['implementation']
11638,1163800,Flipping Cards,14,"['breadth-first search', 'data structures', 'depth-first search', 'disjoint set', 'graph theory', 'graph traversal']"
11639,1163900,Amazing Race,0,[]
11640,1164000,Scaling Recipes,4,"['arithmetic', 'implementation', 'mathematics']"
11641,1164100,Space Junk,13,"['geometry', 'geometry; 3d', 'implementation', 'mathematics', 'ternary search']"
11642,1164200,Rubik’s Revenge in ... 2D!? 3D?,0,[]
11643,1164300,The Magical 3,11,['bruteforcing']
11644,1164400,Matrix Keypad,10,['ad-hoc']
11645,1164500,"I’ve Been Everywhere, Man",6,"['data structures', 'set / map by hashing', 'string']"
11646,1164600,Bundles of Joy,14,[]
11647,1164700,Checkers,18,[]
11648,1164800,지속,3,"['arithmetic', 'implementation', 'mathematics']"
11649,1164900,Xedni Drawkcab,6,['sorting']
11650,1165000,좌표 정렬하기,6,['sorting']
11651,1165100,좌표 정렬하기 2,6,['sorting']
11652,1165200,카드,7,"['data structures', 'set / map by hashing', 'sorting']"
11653,1165300,소인수분해,5,"['mathematics', 'number theory', 'primality test']"
11654,1165400,아스키 코드,1,['implementation']
11655,1165500,ROT13,5,"['implementation', 'string']"
11656,1165600,접미사 배열,7,"['sorting', 'string']"
11657,1165700,타임머신,12,"['bellman–ford', 'graph theory']"
11658,1165800,구간 합 구하기 3,16,"['data structures', 'multidimensional segment tree', 'prefix sum', 'segment tree']"
11659,1165900,구간 합 구하기 4,8,['prefix sum']
11660,1166000,구간 합 구하기 5,10,"['dynamic programming', 'prefix sum']"
11661,1166100,해의 개수,20,"['extended euclidean algorithm', 'mathematics', 'number theory']"
11662,1166200,민호와 강호,12,"['geometry', 'ternary search']"
11663,1166300,선분 위의 점,8,"['binary search', 'sorting']"
11664,1166400,선분과 점,11,"['geometry', 'geometry; 3d', 'mathematics', 'ternary search']"
11665,1166500,직육면체 교집합,5,"['geometry', 'geometry; 3d']"
11666,1166600,워크스테이션 배정,13,"['data structures', 'greedy', 'priority queue', 'sorting']"
11667,1166700,생산성 향상,23,"['dynamic programming', 'sorting']"
11668,1166800,파이프 청소,17,"['geometry', 'graph theory', 'graph traversal', 'line segment intersection check']"
11669,1166900,Debugging,18,['dynamic programming']
11670,1167000,초등 수학,17,['bipartite matching']
11671,1167100,Flight Plan Evaluation,23,[]
11672,1167200,Guessing Camels,20,"['data structures', 'segment tree']"
11673,1167300,Hole in One,19,"['bruteforcing', 'implementation', 'physics', 'simulation']"
11674,1167400,Identifying Map Tiles,7,"['implementation', 'mathematics']"
11675,1167500,Jumbled Communication,6,"['bitmask', 'bruteforcing', 'implementation']"
11676,1167600,Kitchen Combinatorics,14,"['bruteforcing', 'combinatorics', 'mathematics']"
11677,1167700,Promotions,18,"['graph theory', 'graph traversal', 'topological sorting']"
11678,1167800,Black Vienna,19,"['2-sat', 'graph theory', 'strongly connected component']"
11679,1167900,Canvas Painting,12,['greedy']
11680,1168000,Dice Cup,4,"['implementation', 'mathematics']"
11681,1168100,Wooden Signs,21,['dynamic programming']
11682,1168200,Landscaping,20,"['maximum flow', 'max-flow min-cut theorem']"
11683,1168300,Game of Cards,18,"['game theory', 'sprague–grundy theorem']"
11684,1168400,Sheldon Numbers,9,[]
11685,1168500,Text Processor,0,[]
11686,1168600,Saint John Festival,19,"['binary search', 'convex hull', 'geometry', 'point in convex polygon check']"
11687,1168700,팩토리얼 0의 개수,10,"['binary search', 'mathematics', 'number theory']"
11688,1168800,최소공배수 찾기,12,"['euclidean algorithm', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
11689,1168900,"GCD(n, k) = 1",15,"['euler totient function', 'mathematics', 'number theory']"
11690,1169000,"LCM(1, 2, ..., n)",13,"['mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
11691,1169100,"LCM(i, j)",21,"['mathematics', 'möbius inversion', 'number theory']"
11692,1169200,시그마 함수,13,"['mathematics', 'number theory']"
11693,1169300,n^m의 약수의 합,14,"['exponentiation by squaring', 'mathematics', 'modular multiplicative inverse', 'number theory']"
11694,1169400,님 게임,19,"['game theory', 'sprague–grundy theorem']"
11695,1169500,표 게임,17,"['game theory', 'sprague–grundy theorem']"
11696,1169600,Asynchronous Exceptions,0,[]
11697,1169700,AYBABTU,0,[]
11698,1169800,Billiards Sorting,0,[]
11699,1169900,Digit,0,[]
11700,1170000,Dungeon Creation,0,[]
11701,1170100,Longest Lane,22,"['case work', 'geometry', 'sorting']"
11702,1170200,PLAY in BASIC,0,[]
11703,1170300,Skyland,0,[]
11704,1170400,Three-way Branch,0,[]
11705,1170500,Tree Allocation,0,[]
11706,1170600,Balanced Paths,22,"['센트로이드', 'centroid decomposition', 'divide and conquer', 'tree']"
11707,1170700,Card Game Strategy,0,[]
11708,1170800,Casino,25,[]
11709,1170900,Content Delivery,0,[]
11710,1171000,Cost Performance Flow,22,"['maximum flow', 'mathematics', 'minimum cost maximum flow']"
11711,1171100,ICPC Teams,20,"['combinatorics', 'value / coordinate compression', 'exponentiation by squaring', 'graph theory', 'graph traversal', 'inclusion and exclusion', 'mathematics', 'modular multiplicative inverse', 'number theory']"
11712,1171200,JAG-channel II,0,[]
11713,1171300,Kimagure Cleaner,0,[]
11714,1171400,Midpoint,26,"['fast fourier transform', 'geometry', 'implementation', 'mathematics']"
11715,1171500,New Game AI,28,"['ad-hoc', 'data structures', 'graph theory', 'graph traversal', 'implementation', 'segment tree']"
11716,1171600,Runner and Sniper,0,[]
11717,1171700,Wall Making Game,19,"['dynamic programming', 'game theory', 'sprague–grundy theorem']"
11718,1171800,그대로 출력하기,1,"['implementation', 'string']"
11719,1171900,그대로 출력하기 2,3,"['implementation', 'string']"
11720,1172000,숫자의 합,2,"['implementation', 'mathematics', 'string']"
11721,1172100,열 개씩 끊어 출력하기,3,"['string', 'implementation']"
11722,1172200,가장 긴 감소하는 부분 수열,9,['dynamic programming']
11723,1172300,집합,6,"['bitmask', 'implementation']"
11724,1172400,연결 요소의 개수,9,"['graph theory', 'graph traversal', 'breadth-first search', 'depth-first search']"
11725,1172500,트리의 부모 찾기,9,"['graph theory', 'graph traversal', 'tree', 'breadth-first search', 'depth-first search']"
11726,1172600,2×n 타일링,8,['dynamic programming']
11727,1172700,2×n 타일링 2,8,['dynamic programming']
11728,1172800,배열 합치기,6,"['sorting', 'two-pointer']"
11729,1172900,하노이 탑 이동 순서,10,['recursion']
11730,1173000,Watering - 6,9,"['case work', 'precomputation']"
11731,1173100,Watering - 7,10,[]
11732,1173200,Watering - 8,9,"['case work', 'precomputation']"
11733,1173300,Watering - 9,17,"['ad-hoc', 'implementation']"
11734,1173400,Watering - 10,8,"['ad-hoc', 'constructive', 'precomputation']"
11735,1173500,정산소,12,['mathematics']
11736,1173600,Binary vs Decimal,23,"['arbitrary precision / big integers', 'mathematics', 'number theory']"
11737,1173700,Cactus Jubilee,22,"['articulation points and bridges', 'cactus', 'graph theory']"
11738,1173800,Distance on Triangulation,25,"['센트로이드', 'centroid decomposition', 'divide and conquer', 'graph theory', 'offline queries', 'tree']"
11739,1173900,Easy Problemset,6,"['implementation', 'simulation']"
11740,1174000,Froggy Ford,16,"[""dijkstra's"", 'geometry', 'graph theory']"
11741,1174100,Generators,15,"['mathematics', 'number theory']"
11742,1174200,Hypercube,24,"['geometry', 'geometry; hyperdimensional', 'implementation']"
11743,1174300,Iceberg Orders,25,"['ad-hoc', 'implementation']"
11744,1174400,Jump,18,['randomization']
11745,1174500,King’s Inspection,21,"['backtracking', 'bruteforcing', 'depth-first search', 'graph theory', 'graph traversal']"
11746,1174600,Landscape Improved,18,"['binary search', 'two-pointer']"
11747,1174700,수열,8,"['bruteforcing', 'implementation']"
11748,1174800,Squeeze the Cylinders,12,"['geometry', 'implementation']"
11749,1174900,형제 게임,17,"['game theory', 'graph theory']"
11750,1175000,Wall Clocks,19,"['greedy', 'implementation', 'sweeping']"
11751,1175100,Bringing Order to Disorder,19,"['backtracking', 'combinatorics', 'dynamic programming', 'mathematics', 'recursion', 'sorting']"
11752,1175200,Deadlock Detection,17,['binary search']
11753,1175300,알파카 문장,19,"['dynamic programming', 'string']"
11754,1175400,Rotating Cutter Bits,24,[]
11755,1175500,Routing a Marathon Race,23,"['backtracking', 'graph theory', 'graph traversal']"
11756,1175600,Post Office Investigation,23,"['dominator tree', 'tree']"
11757,1175700,Min-Max Distance Game,26,"['binary search', 'game theory', 'graph theory']"
11758,1175800,CCW,11,['geometry']
11759,1175900,Bottled-Up Feelings,3,"['arithmetic', 'bruteforcing', 'mathematics']"
11760,1176000,Mastering Mastermind,4,['string']
11761,1176100,Shuffling Along,10,"['implementation', 'simulation']"
11762,1176200,A Towering Problem,0,[]
11763,1176300,Being Solarly Systematic,0,[]
11764,1176400,Delete This!,17,['bruteforcing']
11765,1176500,KenKen You Do It?,0,[]
11766,1176600,Rings,13,"['dynamic programming', 'graph theory', 'graph traversal']"
11767,1176700,Squawk Virus,15,"['exponentiation by squaring', 'mathematics']"
11768,1176800,Transportation Delegation,20,['maximum flow']
11769,1176900,Tray Bien,13,['dynamic programming']
11770,1177000,Trick Shot,0,[]
11771,1177100,What’s on the Grille?,5,"['implementation', 'string']"
11772,1177200,POT,3,"['arithmetic', 'implementation', 'mathematics']"
11773,1177300,ESEJ,6,"['ad-hoc', 'constructive', 'randomization', 'string']"
11774,1177400,MOLEKULE,12,[]
11775,1177500,SLON,15,[]
11776,1177600,NEKAMELEONI,23,"['data structures', 'segment tree']"
11777,1177700,남욱이의 썩은 계란판,20,"['maximum flow', 'minimum cost maximum flow']"
11778,1177800,피보나치 수와 최대공약수,15,"['exponentiation by squaring', 'mathematics', 'number theory']"
11779,1177900,최소비용 구하기 2,13,"[""dijkstra's"", 'graph theory']"
11780,1178000,플로이드 2,14,"['floyd–warshall', 'graph theory']"
11781,1178100,퇴근 시간,15,"[""dijkstra's"", 'graph theory']"
11782,1178200,TILING,0,[]
11783,1178300,HAPPINESS,22,[]
11784,1178400,Hex Code,5,"['implementation', 'string']"
11785,1178500,Programming Contest Strategy,7,"['greedy', 'sorting']"
11786,1178600,Terrorists,21,[]
11787,1178700,Aquarium,13,[]
11788,1178800,Queue of Soldiers,0,[]
11789,1178900,Jumping Joey,0,[]
11790,1179000,Primorial vs LCM,19,"['binary search', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes', 'sorting']"
11791,1179100,Automatic Scholarship Calculation,13,"['implementation', 'prefix sum']"
11792,1179200,Tom and Jerry,14,"['calculus', 'mathematics']"
11793,1179300,Sunlight on a Tree,27,"['binary search', 'convex hull', 'data structures', 'geometry', 'heavy-light decomposition', 'implementation', 'segment tree', 'tree']"
11794,1179400,New Angry Bird Weapon,0,[]
11795,1179500,Donation Packaging,3,"['implementation', 'simulation']"
11796,1179600,수행평가 1,14,"['binary search', 'data structures', 'hashing', 'set / map by trees']"
11797,1179700,수행평가 2,20,"['data structures', 'dynamic programming', 'priority queue']"
11798,1179800,Stop Making Sense,21,"['convex hull', 'geometry', 'area of a polygon', 'two-pointer']"
11799,1179900,Game of Peace,14,[]
11800,1180000,Tawla,4,['implementation']
11801,1180100,Feast Coins,14,"['data structures', 'dynamic programming', 'knapsack', 'priority queue']"
11802,1180200,Wedding Selfie,0,[]
11803,1180300,Connect the Cells,0,[]
11804,1180400,Bike Sharing,0,[]
11805,1180500,Special Christmas Tree,10,[]
11806,1180600,Messed up Pictures,0,[]
11807,1180700,Equivalent Passwords,9,"['implementation', 'string']"
11808,1180800,마리오와 사악한 키노피오,22,"['dynamic programming', 'dynamic programming on trees', 'tree']"
11809,1180900,YODA,5,"['implementation', 'mathematics']"
11810,1181000,HAN,8,['implementation']
11811,1181100,데스스타,8,"['bitmask', 'mathematics']"
11812,1181200,K진 트리,13,"['lowest common ancestor', 'mathematics', 'tree']"
11813,1181300,GALAKSIJA,20,"['data structures', 'disjoint set', 'set / map by hashing', 'offline queries', 'smaller to larger technique', 'tree', 'set / map by trees']"
11814,1181400,ENDOR,20,"['ad-hoc', 'dynamic programming']"
11815,1181500,짝수? 홀수?,7,"['mathematics', 'number theory']"
11816,1181600,"8진수, 10진수, 16진수",4,"['arithmetic', 'implementation', 'mathematics', 'parsing', 'string']"
11817,1181700,Robots and Oil Transportation System,17,[]
11818,1181800,Symmetry,0,[]
11819,1181900,The Shortest does not Mean the Simplest,10,"['arbitrary precision / big integers', 'divide and conquer', 'exponentiation by squaring', 'mathematics']"
11820,1182000,Watermelons of the Field of Wonder of the Fool's Land,0,[]
11821,1182100,Martian King,0,[]
11822,1182200,Document,5,"['greedy', 'implementation', 'simulation']"
11823,1182300,Frodo and the Monster,16,"['implementation', 'mathematics']"
11824,1182400,Cache,0,[]
11825,1182500,T9,0,[]
11826,1182600,Black-and-white Square,8,['implementation']
11827,1182700,King’s Walk,0,[]
11828,1182800,High Jump,0,[]
11829,1182900,Fans,0,[]
11830,1183000,Star triangles,10,"['value / coordinate compression', 'data structures', 'set / map by hashing', 'mathematics']"
11831,1183100,Hyper-minimum,0,[]
11832,1183200,Energetic turtle,0,[]
11833,1183300,돌 무게 재기,0,[]
11834,1183400,홀짝,13,"['arbitrary precision / big integers', 'binary search', 'implementation', 'mathematics']"
11835,1183500,Skyline,15,"['dynamic programming', 'greedy']"
11836,1183600,Collider,0,[]
11837,1183700,K-th path,0,[]
11838,1183800,New Year Train,0,[]
11839,1183900,Beautiful row,0,[]
11840,1184000,XOR,19,"['data structures', 'tree', 'trie']"
11841,1184100,Biochips,20,"['dynamic programming', 'dynamic programming on trees', 'tree']"
11842,1184200,Ants,18,"['ad-hoc', 'mathematics']"
11843,1184300,Monkey and Apple-trees,20,"['data structures', 'segment tree with lazy propagation', 'segment tree']"
11844,1184400,Mountain Trek Route,0,[]
11845,1184500,Substrings,20,"['eulerian path / circuit', 'graph theory', 'hashing', 'rabin–karp', 'string']"
11846,1184600,Experiments with Gorlum,0,[]
11847,1184700,Riddick's Cube,0,[]
11848,1184800,Schools,20,"['data structures', 'greedy', 'priority queue']"
11849,1184900,Special graph,0,[]
11850,1185000,Crazy old lady,0,[]
11851,1185100,Luxury burrow,19,"['binary search', 'data structures', 'disjoint set', 'stack']"
11852,1185200,Round words,26,"['bit set', 'dynamic programming', 'string']"
11853,1185300,Trading,0,[]
11854,1185400,Divide and conquer,18,"['data structures', 'segment tree']"
11855,1185500,Bank,19,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield']"
11856,1185600,Shymbulak,22,['graph theory']
11857,1185700,UFO,0,[]
11858,1185800,K blocks,21,"['data structures', 'dynamic programming', 'stack']"
11859,1185900,Marriage questions,0,[]
11860,1186000,Squares,0,[]
11861,1186100,Maximal Area,16,"['data structures', 'divide and conquer', 'segment tree', 'stack']"
11862,1186200,Table,13,['dynamic programming']
11863,1186300,Roads,0,[]
11864,1186400,Game,0,[]
11865,1186500,Rain Again,0,[]
11866,1186600,요세푸스 문제 0,6,"['data structures', 'implementation', 'queue']"
11867,1186700,박스 나누기 게임,9,"['dynamic programming', 'game theory', 'mathematics']"
11868,1186800,님 게임 2,17,"['game theory', 'sprague–grundy theorem']"
11869,1186900,님블,17,"['game theory', 'sprague–grundy theorem']"
11871,1187100,님 게임 홀짝,17,"['game theory', 'sprague–grundy theorem']"
11872,1187200,님 게임 나누기,18,"['game theory', 'sprague–grundy theorem']"
11873,1187300,최대 직사각형,18,"['data structures', 'stack']"
11874,1187400,ZAMKA,3,"['bruteforcing', 'mathematics']"
11875,1187500,MULTIGRAM,8,"['bruteforcing', 'string']"
11876,1187600,PERICA,13,"['combinatorics', 'mathematics', 'sorting']"
11877,1187700,홍수,13,"['constructive', 'greedy', 'mathematics']"
11878,1187800,OOP,23,"['data structures', 'euler tour technique', 'set / map by hashing', 'offline queries', 'string', 'tree', 'trie']"
11879,1187900,PODNIZOVI,26,[]
11880,1188000,개미,4,"['geometry', 'geometry; 3d', 'pythagoras theorem']"
11881,1188100,지우개,12,"['mathematics', 'prefix sum']"
11882,1188200,괄호 채우기,20,"['data structures', 'greedy', 'priority queue']"
11883,1188300,생일수 I,13,"['dynamic programming', 'greedy']"
11884,1188400,생일수 II,21,"['dynamic programming', 'mathematics']"
11895,1189500,속이기,8,['mathematics']
11896,1189600,다각형,5,"['geometry', 'mathematics']"
11897,1189700,간선 파괴,20,"['data structures', 'disjoint set', 'graph theory']"
11899,1189900,괄호 끼워넣기,8,"['data structures', 'stack', 'string']"
11900,1190000,차이 그래프,15,"[""dijkstra's"", 'graph theory']"
11903,1190300,팰린드롬 세기,24,[]
11904,1190400,쌍둥이 독수리,16,"['ad-hoc', 'mathematics']"
11905,1190500,없는 등수 찾기,22,"['dynamic programming', 'prefix sum']"
11906,1190600,돌 옮기기,17,"['implementation', 'knuth–morris–pratt', 'string']"
11907,1190700,오두막집,22,"['binary search', '센트로이드', 'centroid decomposition', 'divide and conquer', 'parametric search', 'tree']"
11908,1190800,카드,3,['implementation']
11909,1190900,배열 탈출,11,"[""dijkstra's"", 'dynamic programming', 'graph theory']"
11910,1191000,경비원,21,[]
11912,1191200,격자 보존하기,14,"['combinatorics', 'greedy', 'mathematics', 'sorting']"
11913,1191300,Min-cost GCD,19,[]
11914,1191400,배낭 문제 준비하기,0,[]
11915,1191500,전선 연결하기,22,"['data structures', 'depth-first search', 'graph theory', 'graph traversal', 'segment tree']"
11916,1191600,볼질,7,"['implementation', 'simulation']"
11917,1191700,이상한 수열,14,"['data structures', 'mathematics', 'set / map by trees']"
11918,1191800,정전,12,"['greedy', 'sorting', 'sweeping']"
11920,1192000,버블 정렬,18,"['data structures', 'priority queue']"
11921,1192100,0.1,0,"['implementation', 'arithmetic', 'mathematics']"
11922,1192200,BELA,4,['implementation']
11923,1192300,PUTOVANJE,5,"['bruteforcing', 'implementation']"
11924,1192400,PIANINO,14,"['ad-hoc', 'data structures', 'set / map by trees']"
11925,1192500,PAROVI,0,[]
11926,1192600,KRUMPIRKO,0,[]
11927,1192700,SAN,0,[]
11928,1192800,공기놀이,17,"['combinatorics', 'mathematics']"
11929,1192900,발렌타인 데이,0,[]
11930,1193000,Smallest Enclosing Sphere,21,"['geometry', 'geometry; 3d', 'heuristics', 'minimum enclosing circle']"
11931,1193100,수 정렬하기 4,6,['sorting']
11932,1193200,트리와 K번째 수,21,"['data structures', 'lowest common ancestor', 'persistent segment tree', 'segment tree', 'tree']"
11933,1193300,공장들,22,"['센트로이드', 'centroid decomposition', 'divide and conquer', 'tree']"
11934,1193400,Fortune Telling 2,22,"['value / coordinate compression', 'data structures', 'merge sort tree', 'segment tree', 'sorting']"
11935,1193500,Space Pirate,30,[]
11936,1193600,이주 계획 세우기 1,16,['heuristics']
11937,1193700,이주 계획 세우기 2,19,['heuristics']
11938,1193800,이주 계획 세우기 3,20,[]
11939,1193900,이주 계획 세우기 4,20,[]
11940,1194000,이주 계획 세우기 5,20,[]
11941,1194100,핀볼,22,"['value / coordinate compression', 'data structures', 'dynamic programming', 'segment tree']"
11942,1194200,고려대는 사랑입니다,1,['implementation']
11943,1194300,파일 옮기기,2,"['implementation', 'mathematics']"
11944,1194400,NN,4,"['implementation', 'string']"
11945,1194500,뜨거운 붕어빵,2,"['implementation', 'string']"
11946,1194600,ACM-ICPC,7,"['implementation', 'sorting']"
11947,1194700,이런 반전이,7,['mathematics']
11948,1194800,과목선택,2,"['arithmetic', 'implementation', 'mathematics']"
11949,1194900,번호표 교환,4,"['implementation', 'simulation']"
11950,1195000,2016 IOI,8,"['bruteforcing', 'implementation']"
11951,1195100,JOI国のお散歩事情 (Walking in JOI Kingdom),15,"['dynamic programming', 'sorting']"
11952,1195200,좀비,14,"['breadth-first search', ""dijkstra's"", 'graph theory', 'graph traversal']"
11953,1195300,쇼핑,21,"['case work', 'dynamic programming']"
11954,1195400,NIZOVI,11,"['implementation', 'string']"
11955,1195500,PROZOR,8,"['bruteforcing', 'implementation']"
11956,1195600,OZLJEDA,15,['prefix sum']
11957,1195700,OTPOR,13,"['data structures', 'stack']"
11958,1195800,행복한 수,20,"['binary search', 'mathematics', 'number theory']"
11959,1195900,PROKLETNIK,23,"['value / coordinate compression', 'data structures', 'segment tree with lazy propagation', 'offline queries', 'segment tree']"
11960,1196000,Max Flow,19,"['dynamic programming', 'dynamic programming on trees', 'lowest common ancestor', 'prefix sum', 'tree']"
11961,1196100,High Card Low Card (Platinum),21,"['data structures', 'greedy', 'segment tree']"
11962,1196200,Counting Haybales,17,"['data structures', 'segment tree with lazy propagation', 'segment tree']"
11963,1196300,High Card Low Card (Gold),12,"['greedy', 'sorting']"
11964,1196400,Fruit Feast,11,"['breadth-first search', 'graph theory', 'graph traversal']"
11965,1196500,Bessie's Dream,13,"['breadth-first search', ""dijkstra's"", 'graph theory', 'graph traversal']"
11966,1196600,2의 제곱인가?,3,['mathematics']
11967,1196700,불켜기,14,"['breadth-first search', 'graph theory', 'graph traversal']"
11968,1196800,High Card Wins,10,['greedy']
11969,1196900,Breed Counting,8,['prefix sum']
11970,1197000,Fence Painting,3,"['implementation', 'mathematics']"
11971,1197100,속도 위반,6,['implementation']
11972,1197200,Contaminated Milk,6,"['bruteforcing', 'implementation']"
11973,1197300,Angry Cows (Silver),10,['binary search']
11974,1197400,Subsequences Summing to Sevens,11,"['mathematics', 'prefix sum']"
11975,1197500,Build Gates,13,"['depth-first search', 'euler characteristic (χ=v-e+f)', 'geometry', 'graph theory', 'graph traversal']"
11976,1197600,Promotion Counting,6,"['arithmetic', 'mathematics']"
11977,1197700,Angry Cows (Bronze),9,"['binary search', 'bruteforcing', 'implementation', 'sorting']"
11978,1197800,Mowing the Field (Bronze),8,"['implementation', 'simulation']"
11979,1197900,Fort Moo,14,['prefix sum']
11980,1198000,Mowing the Field (Platinum),0,[]
11981,1198100,Lights Out (Platinum),0,[]
11982,1198200,Angry Cows (Gold),19,"['binary search', 'dynamic programming']"
11983,1198300,Radio Contact,15,['dynamic programming']
11984,1198400,Lights Out (Gold),15,"['dynamic programming', 'implementation', 'simulation']"
11985,1198500,오렌지 출하,11,['dynamic programming']
11986,1198600,スタンプラリー ２ (Collecting Stamps 2),14,"['dynamic programming', 'prefix sum']"
11987,1198700,鉄道運賃 (Train Fare),19,"['breadth-first search', 'graph theory', 'graph traversal']"
11988,1198800,縄張り (Territory),23,"['data structures', 'set / map by hashing', 'priority queue', 'sweeping']"
11989,1198900,단층,22,"['data structures', 'segment tree with lazy propagation', 'segment tree']"
11990,1199000,Load Balancing (Platinum),20,"['binary search', 'data structures', 'segment tree', 'sweeping']"
11991,1199100,Fenced In (Platinum),19,"['graph theory', 'greedy', 'minimum spanning tree']"
11992,1199200,Circular Barn (Platinum),21,"['convex hull trick', 'divide and conquer', 'divide and conquer optimization', 'dynamic programming']"
11993,1199300,Circular Barn (Gold),17,['greedy']
11994,1199400,Circular Barn Revisited,16,['dynamic programming']
11995,1199500,Fenced In (Gold),14,"['graph theory', 'minimum spanning tree']"
